Transaction Hash,Date & Time,From Address,To Address,Transaction Type,Asset Contract Address,Asset Symbol / Name,Token ID,Value / Amount,Gas Fee (ETH)
0x0a0de70e624fa79d3e6dbaaf519b24aeed24d35ece2eb1ab0c3f1776e3522d07,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,,,,0.00000,
0x6366a5c61a284741db3f09ac9a5850ccce4433ad649da825aa42b0738b3ecea0,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,,0.00000,
0x6e4e627867e91d40dfeca3a21fa2d870ae076c16fa67973e540a8fc80a63240f,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0x8bbbafd382f76069825ea92a395760b3f4bfbf5c138aa8cc81764b5042fbb68d,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0xb89d77901ba996350c01335c30fad0a90308d79f6cd84a5207d5fc9a27702713,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,,,,0.00000,
0x52e90bb1ed0fee0205e4736d1b1213c1cfcb822edc2f7097d69da9b15158154f,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0xa6eac0b51af757c3f09a87ec67ad5820c2900455ee21fd99bb52d3dbca0ee179,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0x8e057ce40fed873573b25ae13c767bcc76b92b1c230c38fedd47da40751f604a,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,,,,0.00000,
0x1cdd7ae45063728b182bae6f12584d8169c69d1930bbda03efa1119eee5c8c7b,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0x3073ba1844714eeecdd95e0252889c26afde84413b75d8a3fb2a90c2f2657d0f,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0xbe4a47f8e614417bb7848f23521c810cd2a2091f55c78a82487d40f8841721de,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,,,,0.00000,
0x45f004e9f6d6b3f959f7eeb2dd5b7bc79098dc69babfb5ea86e4d18080e25c53,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0x5cb3f20280ce5f291102cab49f44a6e1fa1575acba8c49cecd446667342edfd1,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0x5b9aa0e26c6026e794fb0670ff0b7ef1e97d1391ae46723cf69315ac8b9090e8,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,,,,0.00000,
0x746e671b36378d80593d9ac23a2da8fba3835cfb4d7638bee791f5c5389664a3,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0xe798c0aa0e43729171dd07bd8cd1cbda60b5e14d684ac7baaf2568238531bc7d,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0x3158e0085882f6cfaf3ae3333433af561153bba2ae27e3a95acfe716aabc26c0,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,,,,0.00000,
0x822734e24230e415fd20482f0a7850756b08c9562c11621fbea95ead8abbfe26,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0x32a3df04e8fba623ce748b77c93c6f74fd1b5121d59c78203f1589bc088603c7,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0x699675199af7497d0698119d8067c67961295b30c02064c5ca417cc5e035881e,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,,,,0.00000,
0x4ad72c97fae7bc7572a0543ec94a6ef50866a1096024a1fd8f04362bcb9a381e,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,,,,0.00000,
0xec9462e882c06ac976172e41021e9acecf6d9ce92656b6289d2e54a6ba88933c,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,,,,,0.00000,
0x27418d9c0314018a68b11dd48a8d661aee7385c60588498c0ba9bd017e4c8aec,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x9eb2ce1be2dd6947e4f5aabe33106f48861dfd74,,,,,0.00000,
0x6250a1cb04ed17a6a47eb3ebbe97b5d859a3fb7e45172a06ab59f4b98056d495,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0x3fb2f1ae98a2063b123633b0804cd8c389f7c97574260ced778ba937239151fd,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0x1f681cf9fb574656b6654e5973505d7c63f81f2d93b445a3a221ee8a2abad5e2,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,,,,0.00000,
0x10ec0d40ded6c886febf433689ae9febb4aec36eeb1d9df0d9e190655e707f9e,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0x98bbfe5fd9db27cf4f229f1a0f30b34fe3eeeab21365f0f9cc8222c2d6e129df,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0x62541b2214d77e6423af4df67fa670c3801a33a3790eaae13945b01a27ece635,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,,,,0.00000,
0xa3c0e9c46d98dce0c5769135964168dcfbba3c3505ec894d25241c63fcb0e974,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0xe1741626beca1289d3ef91d06b8439f0997c2dff24b6e8eb9eade0006f828cc6,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0x39126bbea523831da41f8378a59df59a9b829b6bb0e141c90a4ee19fa2c8641d,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,,,,0.00000,
0x88f8f53a92eb190562b062acd941a7be954285d41067bcf4caf32989bc13076b,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0x379035176abe8dc45ce3cdd96dbadfd69f911fd82bc2ad4bbe134e27708cb453,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0xc768ea519838db3d422c0f417f53af2d20a1c5ace11842f18b9e71baf698d7de,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,,,,0.00000,
0xec00d1f4970ef7122275dd623e8b213f72e131650ea3f2d7a82806d7cd13a5b2,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0x07cb8a33ab12418b786b7399afb0b0beaa103c2ad64befd3347a97c7b3a06f2b,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0xd1c4de8e89befeb342ea47e6d9a9d22f4562f0ed2363a738d435449d256cf48a,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,,,,0.00000,
0x15914b36789d7820a786f1efb011ac42059b153750d7ee77859098ef902f8b4a,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0x84e08553d35a7a69114e1152dbc90c71be10909eb7d5dc41bd0d93fc0c6f31a5,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0x51eb4d4dfe3d9259c7b09dc8ad4f37601e8a804e38dac70118eb2f90c44a6c7c,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,,,,0.00000,
0xc7cf7d398bfd24d89657a9a98014bb3d90bfe66968f0641fe30f8e9c94eb4fc9,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0x9fbfbed006fa2215ae5fa6ecc1634cbe76d2298b41d6c77eb87475b48211569a,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0x8946609665275596df97fac37adabbd149b2375549d5a11ae98913a8de356196,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,,,,0.00000,
0x3c9fefc07c4a94828e9a5e16435693c54bbb4e52610940c43b02afbd2ac8414a,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0xadd5eafa72d7ff790ce2856b44e0e47228422070a3bdcd451a22c8281e0fe462,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0xb18891923f1b4fdd90918902becd82c63d97d1dda99e92dc675ce99c879e2415,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,,,,0.00000,
0x4e54b287e54f10f6918cc8cadc966c4d451558dbab292855e228fc04d0aaf579,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0x1df134ae39eb874c008ada543360563190c1fcf1b8ee76b847d36442dee8b67f,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0x1e9748c855f93a510c367c109d2c44e23e11fcacc8af046ce7206b1e6dd6b1d6,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,,,,0.00000,
0x8120e116f9f057e9b0f9f028a01ef8dbed93149544f3749830f6cf2278fa6af0,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0xa9bfd895183b033300a9618c62f4b58e916b190634836b99d8f807e252468dee,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0x1acc942323a6f9d12d8d70e63a8c455989355bc7f609b67208129bde70e88a3f,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,,,,0.00000,
0x3382e1d82029f4daed708954629d81daca7cc48ccd13976868ea9ed137a78edd,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0x6ec56ac90de8574f1a609e83eae1289875b6f80522d871f6b94f48a3c1ffc44d,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0x38ede954491c89362b27bc8e43ec3298417b58230eb6703df5939fa65b6c7251,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,,,,0.00000,
0x7de820246792415a40a912eb7e826737ac54172201c4e5f334b6b853ab12005d,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0x30c572dd152cb3d76b1942d6ef66cb507599d7dc60f5eb7b769bd85f9dae64ff,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0x3701429a88eece94d5db339ad8df50ba8da04edebabdc52b9c8b6c865759dd03,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,,,,0.00000,
0x5e4c57db8a211c0284829e4dc38b9db3da787e0f650664006f808e5c4b0404b1,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0xb8484b6d4df14ac373095eddcf93b51b6c023488f94a0178af7ed904294edda8,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0x60f1fc33a92cec217feea04fb9267efe112ebeafbda40f46de4bfb0d6c8ff18c,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,,,,0.00000,
0xc533b04c3689cc75f7cd5842d55f152795e59ca982fe89dc35a544f8190d4e40,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0xcc8588975a8fcb7a8a8af073603d8aa8dfc3215aaa67052fc87d6a3d189f33dc,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0xe8485776c2efa03d0c7c8d10d93197638eb13c5956998bf4f74b2e4f36d574fe,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,,,,0.00000,
0xc7d6fdf511e7dc369fb610a46b7dc1713544083dfbaf710e1c3572ccd46f1556,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0xbedbb856cb26a27612197b098a4d6a88c03f16eb3f96c8d03323156e2e8e50ce,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0x3f355974838e3ab41cea1b79c045f4087aa28a2efd5770a5b18411120f38b0b8,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,,,,0.00000,
0x596aede1ee6d9d6997844ba8af4780d8d49164f931d2a6d461642168e16cc59d,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0x012a93b490485e6570b356f94b196f641ee6b9455c3dfa39bdf78e8f0d1f2e85,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0x77b3a3caa26eda4cc9b8f39b74493f1405989c6595e5390d94b9d16034dc2809,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,,,,0.00000,
0x954c7d3d5a54c4e5d93d83062cfd7693c86200b6921b19c32bb327755bce9f87,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0x9830160215a3f1e4c51bb0049010ac3e4d8902cb3ef836d2ebe23ab74f2fabed,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0x6650007399cfa78f3feac84aca6b274ee95239aefe6dfda8529a734101b9ec5f,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,,,,0.00000,
0x19f0602730d6b866aaeb82b46486e58982404b3c17406ca88acb6aeede657962,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0x4dc6911a94201cfe7f92966f39303f3e04f7e6328dcaa73176bd7d7c64560d2a,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0x07da873aa82ce3c6001c4780638c023924aab0b5e03ef5068cad8774a890f137,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,,,,0.00000,
0xfd59806e014ce3c73a72eec27d66ef7ebff46d31fef552709f703701efb9cbd0,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0x3b253072ec299b47893a8f031249641f39747d399d3849ec0b251a3441162e7b,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0x776739cef46fbaf3e917f9c73df2e556a3d9d4650d5829491fa33db34f3dacf4,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,,,,0.00000,
0x9292f62656ba797ae5d467db8d1e577a27dc4bca2bb0db1e1046ed366da1a7b9,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x9eb2ce1be2dd6947e4f5aabe33106f48861dfd74,,,,,0.00000,
0x0ac4a6129e29e0a81102c760d276ecdc9d4c31b6656917a074cd23b0ad8e4e4f,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,,,,0.00000,
0x880658c5f1cc9e3ec96aef56ddbe36ead181888e8c79882c877870b05be28b36,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0x50a8c7c647449d0491a28af3786017c0f70e8def1bd1b8aa94db41422ea3f96a,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0x23d32d5879da72317ba2bb61b96f1518cf2faa9a1b1a6e10d48eb313e97a50b2,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,,,,0.00000,
0x0a5d0b68f5a17c3b96e999e0e44773ac45b8231debcf77cadc1c51817479a571,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0x05bb1dc9be63d21760634133e428a8b7dc44132cff426108ded6aae8aad9466f,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0x8d3641bf2b1f92079e540af2079f71e5104eaea3f920c6f6d771dd2fb4d10475,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,,,,0.00000,
0x92081247ce2bca1c26ea2a6b63c040e357cf31ec25d05404b684c227a4c36d9e,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,,,,0.94000,
0xfb0402c952611cb0e80d628eb5fffec1fbc93150c1b95b266e449303afca9ad1,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0x3621e0fc749ff762ad66072ecd5aef2c83e906c23506929e863cd0b363f7992e,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0x9035a207b48c70020f8bbdf3368cdef59b6ffcf79767572b7e59044e9f32f825,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,,,,0.00000,
0x66e116b919a2bbbb1c13f612dd35fd9eec7698d3c4fd8be9e9361c68edd7a3b3,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0x8571ce05fcb4e8125df7e395f1e482f9b157c6df81b3576434d21962f46bcab2,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0x3378930521710d5e06b9363577a1f32cacd2c2a94610845eae2d51ca2901c6e8,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,,,,0.00000,
0xe31cbc871265b2502d36b5da0def14e2667ce3ba6caa061335ff5ae8fe8c5842,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0x92a64783ab12509ca03b035301cc6d800cc2fc4edd984db4d778c37ecc2037ac,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0xfc75d2dfc908cf3da9582279f934898b445deae7969ef9ed1e53d17042746f07,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,,,,0.00000,
0x09aa77a77089bb76838cbb19e040171c8612add6803f90c0df6d7c8ae15f0abc,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,,,,0.00000,
0xea39bcd8f8883cc32bd67bd8d069583b359ddbecef5a816722c643c1a04139d8,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,,,,0.00000,
0xf067fb02934e0a0c73a5a728131a0646d1f4f062fbc304bbb0b0f924ac1da090,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0xcdc122227d39dd59c9008e9d0e6d09a9cc1ce6633a6b3b8b193298ecba97e398,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0x7ce6064eadcfb425a7979ae67934b0980cee8aa25a0ac29e5136640c8906f698,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,,,,0.00000,
0x8f40e51b7bec5d9c3a4fe6f258ef56e1066496a0e4df6cb5b4be3b72e70ceed2,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0x8e9373d6082f0cf65477c8d677b08d8e0a28bd630ee888c1d1456f7dc0717715,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0xd99c0db79f0ab8c21eb160d012dfcdea1b3733c5a6d164fe42e3cee6948058c1,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,,,,0.00000,
0x37304dd4e4285eeac76957aa90b2382e173483f24440c7a81a05541b05a66f5b,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,,,,0.00000,
0xc60090f6bd8aa1999165e69f5d39de73326ccc7119834023a014d6f45878b069,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,,0.00000,
0x565af883846681e94d92ff6ca4b512f78a90cee453e14500a8b68c8d03e7a0e4,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,,,,0.00000,
0x4301c4bdde4ebd3a78264e38762ee49178d5510ba990b56fe825d7c901ee9371,,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0xd620aadabaa20d2af700853c4504028cba7c3333,,,,,114.93180,
0x722a99e3d9bee5df266009f4a9f58a5caaf3e103ab5bb0399df5618a593342a7,,0xd620aadabaa20d2af700853c4504028cba7c3333,0xcbe85f16a602511859465d764b8da9c97deaeb5b,,,,,114.93180,
0x3467675c2802d600ba83b71516f3374f23c96d38049d5599a9998787dcd8c289,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0x36d72cb0a80ef943f7210cd2aae0bcd07fcae60cb7cad9d3996a6cbf5cf8cb0c,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0xa562c1ee78306b33641d1714105db5d407fd2cf2354c709545f2f782407e0a61,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,,,,0.00000,
0x92acb0062d7cd0b7804a61885b26ec5f9f4aa022450465898eba66adf9843272,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0xca2cab770163c40f308af5335fb184841fa3a0e2aa5935414fa3d15e55e50ea0,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0x64ef122a98086529c120a38556786927e415fd0c0e04e5892f9239bd10f4731c,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,,,,0.00000,
0x2692498d56363c976ed9b47fbe2f1cfd63977d4c899628e3388c841338f8a24e,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0xf6f3fba3e90aa2b23f074b6f21da73d81b5306033ca0f889fec1216f99737777,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0x2d1d7f3426145217516168dbc3bbc4a128ab7ff26aed576f68ca4390ad73fa04,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,,,,0.00000,
0xa9e32d0bfe5265da56d0bc785afa676748347bf7f846f1e56d7897bc28b52117,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x6a9f9d6f5d672a9784c5e560a9648de6cbe2c548,,,,,0.00000,
0x7cd7944b33574a7bce5ce8041b972cae87c340eb4baa979a9cadf8df2d041712,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x04556d845f12ff7d8ff04a37f40387dd1b454c4b,,,,,0.00000,
0x713418d095a7b410b92698b3ca19313cc2bd81e96aa2c4df4cba2ed20d9d54ce,,0xd620aadabaa20d2af700853c4504028cba7c3333,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,,,,0.00000,
